real_image,generated_before,generated_after,label,SSIM_before,SSIM_after,SSIM_Diff
48502_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.08454044324744585,0.653536993059319,0.5689965498118732
25331_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.1383672188915699,0.4682452674883668,0.3298780485967969
23523_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.1266238719593684,0.47615782724672456,0.3495339552873562
4797_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.15799894648537915,0.36330140478755824,0.20530245830217908
39872_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.2234955418192747,0.19963682447897038,0.023858717340304314
56993_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.13593597865352905,0.37268491349391036,0.23674893484038131
14312_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.14712006550064127,0.49521813707865264,0.34809807157801137
31297_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.16615396844688562,0.29950901521684287,0.13335504676995724
56799_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.17294343465559955,0.31948453082707595,0.1465410961714764
48550_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.13584474481659803,0.3305354991131769,0.1946907542965789
46815_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.14165875696496175,0.34108689614036725,0.1994281391754055
44530_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.15286365763059,0.35919526384944195,0.20633160621885194
65094_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.1588766308119517,0.20173093996871158,0.04285430915675989
37307_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.13941861468037042,0.2426854392063765,0.10326682452600608
37190_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.13651235045054833,0.47054157580965944,0.3340292253591111
51893_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.12650121708371917,0.4618307869238631,0.33532956984014395
30868_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.09588830061788163,0.6133193840197387,0.5174310834018571
21445_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.188597389618916,0.24801975536277243,0.059422365743856426
3997_thumbnail.png,MC_combined_6.png,MC_combined_67.png,MC,0.14860550179116175,0.3752039285574542,0.22659842676629247
2227_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.11977554547077529,0.40194510933392896,0.28216956386315367
9254_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.17333094876230892,0.276324106620682,0.1029931578583731
6582_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.12725752803484647,0.4781939439492673,0.3509364159144208
39208_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1053032314349559,0.5599718515856887,0.45466862015073284
14532_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1510968232274917,0.35285542497072725,0.20175860174323554
34508_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13166856978278965,0.3824268399265029,0.2507582701437132
30986_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.16415225636209513,0.3356872290534633,0.1715349726913682
56351_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.137072456928512,0.4184213170858985,0.2813488601573865
42260_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13301306542067745,0.25459131352785114,0.12157824810717369
62476_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.10060423825405877,0.4808330920117701,0.3802288537577113
3084_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.14844099853646534,0.3926339661151334,0.24419296757866807
28562_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.10353486646949694,0.5112963841618215,0.4077615176923246
38019_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.12651863032610458,0.454832417883236,0.32831378755713136
56117_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1729127934085133,0.22313710103317588,0.050224307624662595
49587_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13909831013690002,0.4973677779744543,0.3582694678375543
47431_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.20513944442746088,0.19621877897707427,0.008920665450386611
57265_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.12478104978877867,0.4345584160509877,0.30977736626220903
5456_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1792154224147087,0.2625515811713081,0.08333615875659942
39252_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.16609984806808176,0.38346492853567843,0.21736508046759667
36678_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1389054715646627,0.14498041080051563,0.006074939235852922
20329_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1783650637055766,0.24425131463165115,0.06588625092607456
35792_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.11269022371643765,0.477795488447671,0.36510526473123334
48502_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.08530126550102135,0.6449063500056004,0.559605084504579
25331_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13644462525442702,0.46590945186515825,0.32946482661073123
23523_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.12458321197781626,0.4690170250180818,0.34443381304026555
4797_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1539491677621603,0.36474378564853666,0.21079461788637635
39872_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.21646500807789035,0.2011620928890087,0.01530291518888166
56993_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13283889361042248,0.3736490082440325,0.24081011463361005
14312_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.14208080417343763,0.4875789417167847,0.345498137543347
31297_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.16044614747074637,0.3006248939902774,0.14017874651953105
56799_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.16710675099601757,0.32126723400221596,0.1541604830061984
48550_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1361694822137371,0.32966429742063147,0.19349481520689438
46815_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13697626114859457,0.3428680607598853,0.20589179961129073
44530_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1498205011396222,0.3606064214849288,0.21078592034530658
65094_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.15972838468277079,0.20276019009458238,0.04303180541181159
37307_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.13724700244886592,0.24384727204827228,0.10660026959940636
37190_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1318021235851307,0.46732408323153063,0.33552195964639997
51893_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.12170114530856864,0.46173883987231346,0.34003769456374483
30868_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.09585941468441149,0.6046887409660204,0.5088293262816089
21445_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.18304218373834583,0.24949468108737402,0.0664524973490282
3997_thumbnail.png,MC_combined_8.png,MC_combined_60.png,MC,0.1403908415948277,0.3762065125851875,0.2358156709903598
2227_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.12142708489968883,0.4137455112404372,0.29231842634074834
9254_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.18349004402483282,0.3118754593525333,0.12838541532770048
6582_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.12602656101178136,0.40808646639011,0.2820599053783286
39208_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.10109727954870314,0.3997821957310497,0.2986849161823466
14532_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.15638286755698214,0.3689777857153597,0.21259491815837758
34508_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.13545350825422034,0.4107295618834282,0.2752760536292078
30986_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.1713560697328561,0.3678539758851771,0.196497906152321
56351_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14060021374512935,0.4002380767667926,0.25963786302166325
42260_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.13682563278039117,0.2797652761271703,0.1429396433467791
62476_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.1035068125024194,0.48564723461339615,0.38214042211097676
3084_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.15098907109805906,0.4229401570542652,0.2719510859562061
28562_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.09996144159663008,0.3566834350043091,0.25672199340767904
38019_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.13065873657304253,0.46034956020692325,0.3296908236338807
56117_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.17929414002947064,0.261792495875402,0.08249835584593135
49587_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.13528467576854028,0.4425362111276045,0.30725153535906424
47431_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.2097533856002102,0.23516671791593813,0.025413332315727927
57265_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.12434538237246551,0.38080065441953,0.2564552720470645
5456_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.18218554630743566,0.2962812679451923,0.11409572163775661
39252_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.17153926400019226,0.34653472699765553,0.17499546299746327
36678_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14342106889308337,0.1665736577749729,0.023152588881889535
20329_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.18206307278563863,0.2769901497477827,0.09492707696214406
35792_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.11314373164576037,0.3698019624534921,0.25665823080773176
48502_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.07934769381748273,0.48789862381309074,0.408550929995608
25331_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.13832836712628413,0.408489573989211,0.2701612068629269
23523_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.1277551360784027,0.34976616269050326,0.22201102661210056
4797_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.15938669074907988,0.3973338001167213,0.23794710936764144
39872_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.22826794725076627,0.24233543736053967,0.0140674901097734
56993_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.139668112390139,0.3746329721306876,0.2349648597405486
14312_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14449172363206852,0.3500622711865749,0.20557054755450638
31297_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.16588466051365194,0.3284003521518632,0.16251569163821125
56799_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.1718946741538908,0.35075662708050426,0.17886195292661347
48550_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.142855100867092,0.3380750384686546,0.19521993760156262
46815_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14328566861095252,0.3484157308945626,0.2051300622836101
44530_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.15623018341001113,0.3768673727011846,0.22063718929117346
65094_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.16315253396718152,0.23029060256463932,0.0671380685974578
37307_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14316766834020261,0.2685165204454359,0.12534885210523328
37190_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.12708750496087232,0.3945095267171152,0.26742202175624286
51893_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.12276558738804355,0.43570599648435443,0.3129404090963109
30868_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.09225636455362503,0.44439681261108954,0.35214044805746453
21445_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.18673785704755655,0.25899133279640496,0.07225347574884841
3997_thumbnail.png,MC_combined_9.png,MC_combined_12.png,MC,0.14574086237015213,0.40730448730932894,0.26156362493917684
2227_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.11832313034576397,0.41393910531094397,0.29561597496518
9254_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.17729606187452895,0.3110632896828036,0.13376722780827466
6582_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.12516832715344936,0.4081706504297305,0.28300232327628116
39208_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.10590895828339482,0.40827902278620826,0.30237006450281345
14532_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.15376525664963278,0.36970161865940726,0.21593636200977448
34508_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.13262270621187036,0.4112041423471162,0.2785814361352459
30986_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1660464877733415,0.36673741958780154,0.20069093181446004
56351_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14210884150100375,0.401599549305711,0.2594907078047073
42260_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.13201636698939037,0.2795589196312653,0.1475425526418749
62476_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.10748970102782796,0.4883873533390714,0.38089765231124345
3084_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14315763515946425,0.42234467855557595,0.27918704339611167
28562_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.10163972201124578,0.36450745617709884,0.2628677341658531
38019_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1354119949377503,0.46161125542458015,0.32619926048682985
56117_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.17845547652099802,0.2606255987284405,0.08217012220744246
49587_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1340110302462695,0.4432617639319753,0.30925073368570577
47431_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.2107509528285306,0.23440766289731238,0.023656710068781783
57265_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.12458406566906743,0.3824358081179206,0.25785174244885317
5456_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.18365696054906108,0.29539442849893144,0.11173746794987036
39252_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1648874829213451,0.34649294768123867,0.18160546475989356
36678_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14268532222977912,0.16587107855837555,0.02318575632859643
20329_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.17836729805555637,0.27684318889364495,0.09847589083808858
35792_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.11182330646130705,0.3716834594868179,0.25986015302551085
48502_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.08049883735206363,0.4956632753505575,0.41516443799849384
25331_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1404200680840569,0.40812822102873136,0.2677081529446744
23523_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.12864501954938146,0.3568469789187407,0.22820195936935922
4797_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.15598516876798119,0.3965623110142656,0.2405771422462844
39872_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.22446922369062908,0.2420873861627885,0.017618162472159415
56993_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.13422024758436987,0.37889104238802057,0.2446707948036507
14312_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14633628918784042,0.3556593758806459,0.20932308669280547
31297_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.16375588335926525,0.32811386240544943,0.16435797904618418
56799_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.17193683617423702,0.35376227098920676,0.18182543481496974
48550_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.1350404450446764,0.33980888776877965,0.20476844272410324
46815_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14355225452401923,0.34741579124304106,0.20386353671902183
44530_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.15469605394602057,0.37750622285882907,0.2228101689128085
65094_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.16126917508922814,0.22970684188935317,0.06843766680012503
37307_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14292849097918445,0.268004953821154,0.12507646284196958
37190_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.13480183353573413,0.4004320096922553,0.2656301761565212
51893_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.12550690265366457,0.43750907980655357,0.312002177152889
30868_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.09651672190835238,0.4519481947009356,0.35543147279258325
21445_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.18734104349767208,0.2601153440367148,0.07277430053904274
3997_thumbnail.png,MC_combined_7.png,MC_combined_15.png,MC,0.14474543744542714,0.40717454206485854,0.26242910461943136
2227_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12006089341704185,0.4065900427553962,0.2865291493383543
9254_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.18095376207060576,0.2863605142535331,0.10540675218292733
6582_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12549104781677348,0.4469883467223635,0.32149729890559
39208_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.10700388685175788,0.5164711377720872,0.4094672509203293
14532_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.15171280693005262,0.36208493954340454,0.21037213261335191
34508_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.131252802184971,0.39111269254846914,0.2598598903634981
30986_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.17173275637616184,0.3446447128526089,0.17291195647644705
56351_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.14124381118819343,0.40608041821579605,0.2648366070276026
42260_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13598630402016265,0.26145196472847165,0.125465660708309
62476_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.10495725939355405,0.4877730201902055,0.38281576079665147
3084_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.14974844614922397,0.40076685478279656,0.2510184086335726
28562_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.10055003511707887,0.4677956703482211,0.36724563523114223
38019_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12980116038139236,0.46273134992384435,0.332930189542452
56117_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.17724178269353294,0.23345871922298556,0.056216936529452616
49587_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.1358060984022742,0.4848665445058356,0.3490604461035614
47431_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.20839830549590174,0.20767458242456552,0.0007237230713362242
57265_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12680782753498387,0.41609270386425457,0.2892848763292707
5456_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.18192236688814334,0.2720481061189063,0.09012573923076295
39252_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.173122397766321,0.35993980749420795,0.18681740972788696
36678_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.14491483542676634,0.15104023560771787,0.006125400180951535
20329_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.18055510999873023,0.25361583611462657,0.07306072611589634
35792_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.11497415666317605,0.43986007095216745,0.3248859142889914
48502_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.08133503109793032,0.6014056361919988,0.5200706050940685
25331_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13336437766531722,0.45014987585515126,0.31678549818983404
23523_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12732878713601106,0.4301219002192101,0.302793113083199
4797_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.15568037662806208,0.3739960125968971,0.218315635968835
39872_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.22746973958009864,0.21310614188700305,0.014363597693095587
56993_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13421590308752387,0.38082434156998435,0.24660843848246047
14312_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.14599726227103263,0.4460294176653948,0.3000321553943621
31297_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.16410580744000997,0.30801432180201876,0.1439085143620088
56799_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.1732724275287407,0.3322720235890358,0.1589995960602951
48550_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13467671479809595,0.3326394059517826,0.19796269115368664
46815_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.1412543281356282,0.3475495226528607,0.20629519451723252
44530_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.15289744862357235,0.3676435312000726,0.21474608257650024
65094_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.15801938449935346,0.2105545929122877,0.05253520841293424
37307_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13985109201275378,0.25065657309035805,0.11080548107760427
37190_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.13454936241954904,0.4378478714990586,0.3032985090795096
51893_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.12303587588265996,0.45989870762360224,0.3368628317409423
30868_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.09381551262076349,0.5611880271524188,0.4673725145316553
21445_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.18448631971770915,0.251960297461056,0.06747397774334687
3997_thumbnail.png,MC_combined_0.png,MC_combined_43.png,MC,0.14820272924114014,0.3853022875142548,0.23709955827311469
2227_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.12333011065204784,0.40819847581111635,0.2848683651590685
9254_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.18178860633569038,0.29190317773397373,0.11011457139828335
6582_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1314663162288109,0.43061437194437596,0.2991480557155651
39208_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.106146287599357,0.48858427376067537,0.38243798616131836
14532_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.16240486269042667,0.36256928416757916,0.2001644214771525
34508_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14059290460651777,0.3963939650352584,0.2558010604287406
30986_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1731283194556794,0.35007317525936776,0.17694485580368835
56351_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14754317776866216,0.4052608813208418,0.25771770355217966
42260_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13467496306478977,0.2659950140508238,0.13132005098603405
62476_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.10643203799144708,0.490566328871695,0.3841342908802479
3084_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.15338465376580623,0.40635550131594406,0.2529708475501378
28562_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.09963367407499808,0.4412185280407157,0.34158485396571764
38019_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13097290423814323,0.46213002241810747,0.33115711817996424
56117_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.18155214635112116,0.2400554052456865,0.05850325889456534
49587_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13936110187518438,0.4710641240215245,0.33170302214634007
47431_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.2112054592965773,0.21458815042759424,0.0033826911310169405
57265_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.12910197919948488,0.4032720883264213,0.2741701091269364
5456_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.18458087147788507,0.27843881136607096,0.09385793988818589
39252_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1714206025386723,0.3576239899224413,0.18620338738376901
36678_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14370047365367009,0.15520486921289586,0.011504395559225777
20329_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1842401724870156,0.25940304492680716,0.07516287243979156
35792_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1191616290478924,0.41614124370839917,0.29697961466050676
48502_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.08230402623070471,0.5735443852346339,0.4912403590039292
25331_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1419730954161976,0.4367760008790061,0.2948029054628085
23523_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13295119471050354,0.4136924127848249,0.28074121807432134
4797_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1591014070658473,0.3798946311945559,0.2207932241287086
39872_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.23464630845782783,0.22076143659973776,0.013884871858090064
56993_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13838120581312316,0.3827579515584696,0.24437674574534643
14312_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.15187804410238606,0.4224032004116518,0.27052515630926577
31297_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.17052072178837774,0.31311249250219514,0.1425917707138174
56799_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.17480696131081572,0.3381322131484655,0.16332525183764976
48550_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13971038075453013,0.3347490349077526,0.19503865415322247
46815_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14338916326318,0.3483798945968461,0.2049907313336661
44530_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.15961288825375172,0.36977497418170396,0.21016208592795224
65094_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.16312505219443163,0.2150603574680172,0.05193530527358556
37307_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14623911013512592,0.2542531229835629,0.10801401284843698
37190_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.13809482478558596,0.4269139841143971,0.2888191593288112
51893_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.12505451002834445,0.4578364859773112,0.33278197594896675
30868_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.09796172852267764,0.5336418767603465,0.4356801482376688
21445_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.1903599456624828,0.25286460030192354,0.06250465463944074
3997_thumbnail.png,MC_combined_10.png,MC_combined_38.png,MC,0.14856214054956338,0.39114861036624043,0.24258646981667706
15231_thumbnail.png,CC_combined_4.png,CC_combined_12.png,CC,0.11855008449629796,0.3303596102521826,0.21180952575588463
42549_thumbnail.png,CC_combined_4.png,CC_combined_12.png,CC,0.11329643506325421,0.40168172451063877,0.28838528944738456
13987_thumbnail.png,CC_combined_4.png,CC_combined_12.png,CC,0.09155351502781879,0.4005470072617428,0.308993492233924
60685_thumbnail.png,CC_combined_4.png,CC_combined_12.png,CC,0.058518995326236584,0.6039480906332279,0.5454290953069912
12222_thumbnail.png,CC_combined_4.png,CC_combined_12.png,CC,0.1019335327938458,0.40562898311035905,0.30369545031651324
